DateTime,Currency,Impact,Event,Actual,Forecast,Previous,Detail
2025-03-05T00:15:00-08:00,EUR,Low Impact Expected,Spanish Services PMI,56.2,55.4,54.9,
2025-03-05T00:45:00-08:00,EUR,Low Impact Expected,Italian Services PMI,53.0,50.9,50.4,
2025-03-05T00:50:00-08:00,EUR,Low Impact Expected,French Final Services PMI,45.3,44.6,44.5,
2025-03-05T00:55:00-08:00,EUR,Low Impact Expected,German Final Services PMI,51.1,52.2,52.2,
2025-03-05T01:00:00-08:00,EUR,Low Impact Expected,Final Services PMI,50.6,50.7,50.7,
2025-03-05T01:30:00-08:00,GBP,Low Impact Expected,Final Services PMI,51.0,51.1,51.1,
2025-03-05T02:00:00-08:00,EUR,Low Impact Expected,PPI m/m,0.8%,0.3%,0.5%,
2025-03-05T02:00:00-08:00,EUR,Low Impact Expected,Italian Retail Sales m/m,-0.4%,0.3%,0.6%,
2025-03-05T05:15:00-08:00,USD,High Impact Expected,ADP Non-Farm Employment Change,77K,141K,186K,
2025-03-05T05:30:00-08:00,CAD,Low Impact Expected,Labor Productivity q/q,0.6%,0.6%,0.1%,
2025-03-05T06:30:00-08:00,GBP,Medium Impact Expected,Monetary Policy Report Hearings,,,,
2025-03-05T06:45:00-08:00,USD,Medium Impact Expected,Final Services PMI,51.0,49.7,49.7,
2025-03-05T07:00:00-08:00,USD,Low Impact Expected,Factory Orders m/m,1.7%,1.7%,-0.6%,
2025-03-05T07:00:00-08:00,USD,High Impact Expected,ISM Services PMI,53.5,52.5,52.8,
2025-03-05T07:30:00-08:00,USD,Low Impact Expected,Crude Oil Inventories,3.6M,0.6M,-2.3M,
2025-03-05T11:00:00-08:00,USD,Low Impact Expected,Beige Book,,,,
2025-03-05T12:30:00-08:00,NZD,Medium Impact Expected,RBNZ Gov Orr Speaks,,,,
2025-03-05T16:30:00-08:00,AUD,Low Impact Expected,Building Approvals m/m,6.3%,-0.1%,1.7%,
2025-03-05T16:30:00-08:00,AUD,Low Impact Expected,Goods Trade Balance,5.62B,5.85B,4.92B,
2025-03-05T19:35:00-08:00,JPY,Low Impact Expected,30-y Bond Auction,2.50|3.5,,2.29|3.7,
2025-03-05T22:45:00-08:00,CHF,Low Impact Expected,Unemployment Rate,2.7%,2.7%,2.7%,
2025-03-06T01:30:00-08:00,GBP,Medium Impact Expected,Construction PMI,44.6,49.5,48.1,
2025-03-06T01:40:00-08:00,EUR,Low Impact Expected,Spanish 10-y Bond Auction,3.51|1.9,,2.74|2.6,
2025-03-06T01:59:00-08:00,EUR,Low Impact Expected,French 10-y Bond Auction,3.51|2.7,,3.15|2.2,
2025-03-06T02:00:00-08:00,EUR,Low Impact Expected,Retail Sales m/m,-0.3%,0.1%,0.0%,
2025-03-06T04:30:00-08:00,USD,Low Impact Expected,Challenger Job Cuts y/y,103.2%,,-39.5%,
2025-03-06T05:15:00-08:00,EUR,High Impact Expected,Main Refinancing Rate,2.65%,2.65%,2.90%,
2025-03-06T05:15:00-08:00,EUR,High Impact Expected,Monetary Policy Statement,,,,
2025-03-06T05:30:00-08:00,USD,Low Impact Expected,Trade Balance,-131.4B,-128.3B,-98.1B,
2025-03-06T05:30:00-08:00,USD,Low Impact Expected,Revised Unit Labor Costs q/q,2.2%,3.0%,3.0%,
2025-03-06T05:30:00-08:00,USD,Low Impact Expected,Revised Nonfarm Productivity q/q,1.5%,1.2%,1.2%,
2025-03-06T05:30:00-08:00,USD,High Impact Expected,Unemployment Claims,221K,234K,242K,
2025-03-06T05:30:00-08:00,CAD,Low Impact Expected,Trade Balance,4.0B,1.4B,1.7B,
2025-03-06T05:45:00-08:00,EUR,High Impact Expected,ECB Press Conference,,,,
2025-03-06T05:45:00-08:00,USD,Low Impact Expected,FOMC Member Harker Speaks,,,,
2025-03-06T07:00:00-08:00,CAD,Medium Impact Expected,Ivey PMI,55.3,50.6,47.1,
2025-03-06T07:00:00-08:00,GBP,Low Impact Expected,MPC Member Mann Speaks,,,,
2025-03-06T07:00:00-08:00,USD,Low Impact Expected,Final Wholesale Inventories m/m,0.8%,0.7%,0.7%,
2025-03-06T07:30:00-08:00,USD,Low Impact Expected,Natural Gas Storage,-80B,-96B,-261B,
2025-03-06T11:39:00-08:00,USD,Medium Impact Expected,President Trump Speaks,,,,
2025-03-06T12:30:00-08:00,USD,Medium Impact Expected,FOMC Member Waller Speaks,,,,
2025-03-06T16:00:00-08:00,USD,Low Impact Expected,FOMC Member Bostic Speaks,,,,
2025-03-06T16:30:00-08:00,AUD,Low Impact Expected,Household Spending m/m,0.4%,0.4%,0.2%,
2025-03-06T19:02:00-08:00,CNY,Low Impact Expected,USD-Denominated Trade Balance,170.5B,147.5B,104.8B,
2025-03-06T19:03:00-08:00,CNY,Low Impact Expected,Trade Balance,1220B,990B,753B,
2025-03-06T23:00:00-08:00,EUR,Low Impact Expected,German Factory Orders m/m,-7.0%,-2.4%,5.9%,
2025-03-06T23:00:00-08:00,GBP,Low Impact Expected,Halifax HPI m/m,-0.1%,0.5%,0.6%,
2025-03-06T23:45:00-08:00,EUR,Low Impact Expected,French Trade Balance,-6.5B,-4.1B,-3.5B,
2025-03-06T23:59:59-08:00,EUR,High Impact Expected,Euro Summit,,,,
2025-03-07T00:00:00-08:00,CHF,Low Impact Expected,Foreign Currency Reserves,735B,,736B,
2025-03-07T01:30:00-08:00,EUR,Medium Impact Expected,ECB President Lagarde Speaks,,,,
2025-03-07T02:00:00-08:00,EUR,Low Impact Expected,Revised GDP q/q,0.2%,0.1%,0.1%,
2025-03-07T02:00:00-08:00,EUR,Low Impact Expected,Final Employment Change q/q,0.1%,0.1%,0.1%,
2025-03-07T05:30:00-08:00,CAD,High Impact Expected,Employment Change,1.1K,19.7K,76.0K,
2025-03-07T05:30:00-08:00,CAD,High Impact Expected,Unemployment Rate,6.6%,6.7%,6.6%,
2025-03-07T05:30:00-08:00,CAD,Low Impact Expected,Capacity Utilization Rate,79.8%,79.2%,79.4%,
2025-03-07T05:30:00-08:00,USD,High Impact Expected,Average Hourly Earnings m/m,0.3%,0.3%,0.4%,
2025-03-07T05:30:00-08:00,USD,High Impact Expected,Non-Farm Employment Change,151K,159K,125K,
2025-03-07T05:30:00-08:00,USD,High Impact Expected,Unemployment Rate,4.1%,4.0%,4.0%,
2025-03-07T07:15:00-08:00,USD,Low Impact Expected,FOMC Member Bowman Speaks,,,,
2025-03-07T07:45:00-08:00,USD,Low Impact Expected,FOMC Member Williams Speaks,,,,
2025-03-07T08:00:00-08:00,USD,Medium Impact Expected,President Trump Speaks,,,,
2025-03-07T09:20:00-08:00,USD,Low Impact Expected,FOMC Member Kugler Speaks,,,,
2025-03-07T09:30:00-08:00,USD,High Impact Expected,Fed Chair Powell Speaks,,,,
2025-03-07T10:00:00-08:00,USD,Low Impact Expected,FOMC Member Kugler Speaks,,,,
2025-03-07T12:00:00-08:00,USD,Medium Impact Expected,President Trump Speaks,,,,
2025-03-07T12:00:00-08:00,USD,Low Impact Expected,Consumer Credit m/m,18.1B,15.6B,37.1B,
2025-03-08T17:30:00-08:00,CNY,Medium Impact Expected,CPI y/y,-0.7%,-0.4%,0.5%,
2025-03-08T17:30:00-08:00,CNY,Medium Impact Expected,PPI y/y,-2.2%,-2.0%,-2.3%,
2025-03-08T23:00:00-08:00,USD,Non-Economic,Daylight Saving Time Shift,,,,
2025-03-08T23:00:00-08:00,CAD,Non-Economic,Daylight Saving Time Shift,,,,
2025-03-09T16:30:00-07:00,JPY,Low Impact Expected,Average Cash Earnings y/y,2.8%,3.2%,4.4%,
2025-03-09T16:50:00-07:00,JPY,Low Impact Expected,Bank Lending y/y,3.1%,3.1%,2.9%,
2025-03-09T16:50:00-07:00,JPY,Low Impact Expected,Current Account,1.94T,1.97T,2.73T,
2025-03-09T22:00:00-07:00,JPY,Low Impact Expected,Leading Indicators,108.0%,108.1%,108.3%,
2025-03-09T23:00:00-07:00,JPY,Low Impact Expected,Economy Watchers Sentiment,45.6,48.5,48.6,
2025-03-10T00:00:00-07:00,EUR,Low Impact Expected,German Trade Balance,16.0B,21.0B,20.7B,
2025-03-10T00:00:00-07:00,EUR,Low Impact Expected,German Industrial Production m/m,2.0%,1.6%,-1.5%,
2025-03-10T00:59:00-07:00,CHF,Low Impact Expected,SECO Consumer Climate,-34,-28,-29,
2025-03-10T02:30:00-07:00,EUR,Low Impact Expected,Sentix Investor Confidence,-2.9,-9.1,-12.7,
2025-03-10T14:45:00-07:00,NZD,Low Impact Expected,Manufacturing Sales q/q,2.6%,,0.2%,
2025-03-10T16:01:00-07:00,AUD,Low Impact Expected,Westpac Consumer Sentiment,4.0%,,0.1%,
2025-03-10T16:30:00-07:00,JPY,Low Impact Expected,Household Spending y/y,0.8%,3.7%,2.7%,
2025-03-10T16:50:00-07:00,JPY,Low Impact Expected,Final GDP Price Index y/y,2.9%,2.8%,2.8%,
2025-03-10T16:50:00-07:00,JPY,Low Impact Expected,Final GDP q/q,0.6%,0.7%,0.7%,
2025-03-10T16:50:00-07:00,JPY,Low Impact Expected,M2 Money Stock y/y,1.2%,1.4%,1.3%,
2025-03-10T17:01:00-07:00,GBP,Low Impact Expected,BRC Retail Sales Monitor y/y,0.9%,1.9%,2.5%,
2025-03-10T17:30:00-07:00,AUD,Low Impact Expected,NAB Business Confidence,-1,,5,
2025-03-10T22:58:00-07:00,JPY,Low Impact Expected,Prelim Machine Tool Orders y/y,3.5%,,4.7%,
2025-03-10T23:59:59-07:00,EUR,Low Impact Expected,Eurogroup Meetings,,,,
2025-03-11T03:00:00-07:00,USD,Low Impact Expected,NFIB Small Business Index,100.7,100.9,102.8,
2025-03-11T06:30:00-07:00,GBP,Low Impact Expected,CB Leading Index m/m,-0.3%,,0.0%,
2025-03-11T07:00:00-07:00,USD,High Impact Expected,JOLTS Job Openings,7.74M,7.65M,7.51M,
2025-03-11T13:30:00-07:00,USD,Low Impact Expected,API Weekly Statistical Bulletin,,,,
2025-03-11T14:00:00-07:00,USD,Medium Impact Expected,President Trump Speaks,,,,
2025-03-11T16:50:00-07:00,JPY,Low Impact Expected,BSI Manufacturing Index,-2.4,6.5,6.3,
2025-03-11T16:50:00-07:00,JPY,Low Impact Expected,PPI y/y,4.0%,4.0%,4.2%,
2025-03-11T23:59:59-07:00,EUR,Low Impact Expected,ECOFIN Meetings,,,,
2025-03-12T01:45:00-07:00,EUR,Medium Impact Expected,ECB President Lagarde Speaks,,,,
2025-03-12T03:09:00-07:00,GBP,Low Impact Expected,10-y Bond Auction,4.68|2.9,,4.81|2.8,
2025-03-12T03:31:00-07:00,EUR,Low Impact Expected,German 10-y Bond Auction,2.92|2.1,,2.52|2.8,
2025-03-12T05:30:00-07:00,USD,High Impact Expected,Core CPI m/m,0.2%,0.3%,0.4%,
2025-03-12T05:30:00-07:00,USD,High Impact Expected,CPI m/m,0.2%,0.3%,0.5%,
2025-03-12T05:30:00-07:00,USD,High Impact Expected,CPI y/y,2.8%,2.9%,3.0%,
2025-03-12T06:45:00-07:00,CAD,High Impact Expected,BOC Rate Statement,,,,
2025-03-12T06:45:00-07:00,CAD,High Impact Expected,Overnight Rate,2.75%,2.75%,3.00%,
2025-03-12T06:45:00-07:00,EUR,Low Impact Expected,German Buba President Nagel Speaks,,,,
2025-03-12T07:30:00-07:00,USD,Low Impact Expected,Crude Oil Inventories,1.4M,2.1M,3.6M,
2025-03-12T07:30:00-07:00,CAD,High Impact Expected,BOC Press Conference,,,,
2025-03-12T10:01:00-07:00,USD,Low Impact Expected,10-y Bond Auction,4.31|2.6,,4.63|2.5,
2025-03-12T11:00:00-07:00,USD,Low Impact Expected,Federal Budget Balance,-307.0B,-302.5B,-128.6B,
2025-03-12T14:45:00-07:00,NZD,Low Impact Expected,Visitor Arrivals m/m,1.9%,,3.8%,
2025-03-12T17:00:00-07:00,AUD,Low Impact Expected,MI Inflation Expectations,3.6%,,4.6%,
2025-03-12T17:01:00-07:00,GBP,Low Impact Expected,RICS House Price Balance,11%,20%,21%,
2025-03-13T00:30:00-07:00,CHF,Low Impact Expected,PPI m/m,0.3%,0.2%,0.1%,
2025-03-13T02:00:00-07:00,EUR,Low Impact Expected,Italian Quarterly Unemployment Rate,6.1%,6.2%,6.3%,
2025-03-13T03:00:00-07:00,EUR,Low Impact Expected,Industrial Production m/m,0.8%,0.5%,-0.4%,
2025-03-13T05:30:00-07:00,USD,High Impact Expected,PPI m/m,0.0%,0.3%,0.6%,
2025-03-13T05:30:00-07:00,USD,High Impact Expected,Unemployment Claims,220K,226K,222K,
2025-03-13T05:30:00-07:00,CAD,Low Impact Expected,Building Permits m/m,-3.2%,-5.3%,11.6%,
2025-03-13T05:30:00-07:00,USD,High Impact Expected,Core PPI m/m,-0.1%,0.3%,0.5%,
2025-03-13T07:30:00-07:00,USD,Low Impact Expected,Natural Gas Storage,-62B,-46B,-80B,
2025-03-13T10:01:00-07:00,USD,Low Impact Expected,30-y Bond Auction,4.62|2.4,,4.75|2.3,
2025-03-13T10:30:00-07:00,EUR,Low Impact Expected,German Buba President Nagel Speaks,,,,
2025-03-13T14:30:00-07:00,NZD,Low Impact Expected,BusinessNZ Manufacturing Index,53.9,,51.7,
2025-03-13T14:45:00-07:00,NZD,Low Impact Expected,FPI m/m,-0.5%,,1.9%,
2025-03-14T00:00:00-07:00,GBP,Low Impact Expected,Manufacturing Production m/m,-1.1%,0.0%,0.7%,
2025-03-14T00:00:00-07:00,GBP,Low Impact Expected,Industrial Production m/m,-0.9%,-0.1%,0.5%,
2025-03-14T00:00:00-07:00,GBP,Low Impact Expected,Index of Services 3m/3m,0.4%,0.3%,0.2%,
2025-03-14T00:00:00-07:00,EUR,Low Impact Expected,German WPI m/m,0.6%,0.2%,0.9%,
2025-03-14T00:00:00-07:00,GBP,High Impact Expected,GDP m/m,-0.1%,0.1%,0.4%,
2025-03-14T00:00:00-07:00,EUR,Low Impact Expected,German Final CPI m/m,0.4%,0.4%,0.4%,
2025-03-14T00:00:00-07:00,GBP,Low Impact Expected,Construction Output m/m,-0.2%,-0.1%,-0.2%,
2025-03-14T00:45:00-07:00,EUR,Low Impact Expected,French Final CPI m/m,0.0%,0.0%,0.0%,
2025-03-14T02:00:00-07:00,EUR,Low Impact Expected,Italian Industrial Production m/m,3.2%,1.5%,-2.7%,
2025-03-14T02:02:00-07:00,CNY,Low Impact Expected,Foreign Direct Investment ytd/y,-20.4%,,-13.4%,
2025-03-14T02:03:00-07:00,CNY,Low Impact Expected,M2 Money Supply y/y,7.0%,7.0%,7.0%,
2025-03-14T02:03:00-07:00,CNY,Medium Impact Expected,New Loans,1010B,2150B,5130B,
2025-03-14T02:30:00-07:00,GBP,Low Impact Expected,Consumer Inflation Expectations,3.4%,,3.0%,
2025-03-14T03:27:00-07:00,GBP,Low Impact Expected,NIESR GDP Estimate,0.4%,,0.2%,
2025-03-14T05:30:00-07:00,CAD,Low Impact Expected,Manufacturing Sales m/m,1.7%,2.0%,0.5%,
2025-03-14T05:30:00-07:00,CAD,Low Impact Expected,Wholesale Sales m/m,1.2%,1.9%,0.3%,
2025-03-14T07:00:00-07:00,USD,High Impact Expected,Prelim UoM Consumer Sentiment,57.9,63.1,64.7,
2025-03-14T07:00:00-07:00,USD,High Impact Expected,Prelim UoM Inflation Expectations,4.9%,,4.3%,
2025-03-14T12:00:00-07:00,USD,Medium Impact Expected,President Trump Speaks,,,,
2025-03-16T14:30:00-07:00,NZD,Low Impact Expected,BusinessNZ Services Index,49.1,,50.4,
2025-03-16T17:01:00-07:00,GBP,Low Impact Expected,Rightmove HPI m/m,1.1%,,0.5%,
2025-03-16T18:30:00-07:00,CNY,Low Impact Expected,New Home Prices m/m,-0.14%,,-0.07%,
2025-03-16T19:00:00-07:00,CNY,Medium Impact Expected,Industrial Production y/y,5.9%,5.3%,6.2%,
2025-03-16T19:00:00-07:00,CNY,Medium Impact Expected,Retail Sales y/y,4.0%,3.8%,3.7%,
2025-03-16T19:00:00-07:00,CNY,Low Impact Expected,Fixed Asset Investment ytd/y,4.1%,3.2%,3.2%,
2025-03-16T19:00:00-07:00,CNY,Low Impact Expected,NBS Press Conference,,,,
2025-03-16T19:00:00-07:00,CNY,Low Impact Expected,Unemployment Rate,5.4%,5.1%,5.1%,
2025-03-17T05:15:00-07:00,CAD,Low Impact Expected,Housing Starts,229K,246K,239K,
2025-03-17T05:30:00-07:00,USD,High Impact Expected,Retail Sales m/m,0.2%,0.6%,-1.2%,
2025-03-17T05:30:00-07:00,USD,Medium Impact Expected,Empire State Manufacturing Index,-20.0,-1.9,5.7,
2025-03-17T05:30:00-07:00,CAD,Low Impact Expected,Foreign Securities Purchases,7.91B,17.44B,13.94B,
2025-03-17T05:30:00-07:00,USD,High Impact Expected,Core Retail Sales m/m,0.3%,0.3%,-0.6%,
2025-03-17T07:00:00-07:00,USD,Low Impact Expected,Business Inventories m/m,0.3%,0.3%,-0.2%,
2025-03-17T07:00:00-07:00,USD,Low Impact Expected,NAHB Housing Market Index,39,42,42,
2025-03-17T16:15:00-07:00,AUD,Low Impact Expected,RBA Assist Gov Hunter Speaks,,,,
2025-03-17T21:30:00-07:00,JPY,Low Impact Expected,Tertiary Industry Activity m/m,-0.3%,-0.1%,0.4%,
2025-03-18T01:00:00-07:00,CHF,Low Impact Expected,SECO Economic Forecasts,,,,
2025-03-18T02:00:00-07:00,EUR,Low Impact Expected,Italian Trade Balance,-0.26B,5.15B,5.82B,
2025-03-18T03:00:00-07:00,EUR,Low Impact Expected,ZEW Economic Sentiment,39.8,43.6,24.2,
2025-03-18T03:00:00-07:00,EUR,Low Impact Expected,Trade Balance,14.0B,14.0B,14.2B,
2025-03-18T03:00:00-07:00,EUR,Medium Impact Expected,German ZEW Economic Sentiment,51.6,48.1,26.0,
2025-03-18T05:30:00-07:00,CAD,High Impact Expected,CPI m/m,1.1%,0.6%,0.1%,
2025-03-18T05:30:00-07:00,CAD,High Impact Expected,Median CPI y/y,2.9%,2.7%,2.7%,
2025-03-18T05:30:00-07:00,CAD,High Impact Expected,Trimmed CPI y/y,2.9%,2.8%,2.7%,
2025-03-18T05:30:00-07:00,CAD,Medium Impact Expected,Common CPI y/y,2.5%,2.2%,2.2%,
2025-03-18T05:30:00-07:00,USD,Low Impact Expected,Building Permits,1.46M,1.45M,1.47M,
2025-03-18T05:30:00-07:00,USD,Low Impact Expected,Housing Starts,1.50M,1.38M,1.35M,
2025-03-18T05:30:00-07:00,USD,Low Impact Expected,Import Prices m/m,0.4%,-0.1%,0.4%,
2025-03-18T05:32:00-07:00,CAD,Low Impact Expected,Core CPI m/m,0.7%,,0.4%,
2025-03-18T06:15:00-07:00,USD,Low Impact Expected,Industrial Production m/m,0.7%,0.2%,0.3%,
2025-03-18T06:15:00-07:00,USD,Low Impact Expected,Capacity Utilization Rate,78.2%,77.8%,77.7%,
2025-03-18T07:30:00-07:00,AUD,Low Impact Expected,CB Leading Index m/m,0.5%,,0.4%,
2025-03-18T08:13:00-07:00,NZD,Low Impact Expected,GDT Price Index,0.0%,,-0.5%,
2025-03-18T13:00:00-07:00,NZD,Low Impact Expected,Westpac Consumer Sentiment,89.2,,97.5,
2025-03-18T13:30:00-07:00,USD,Low Impact Expected,API Weekly Statistical Bulletin,,,,
2025-03-18T14:45:00-07:00,NZD,Low Impact Expected,Current Account,-7.04B,-6.68B,-10.84B,
2025-03-18T16:30:00-07:00,AUD,Low Impact Expected,MI Leading Index m/m,0.1%,,0.1%,
2025-03-18T16:50:00-07:00,JPY,Low Impact Expected,Trade Balance,0.18T,0.50T,-0.60T,
2025-03-18T16:50:00-07:00,JPY,Low Impact Expected,Core Machinery Orders m/m,-3.5%,-0.1%,-1.2%,
2025-03-18T19:25:00-07:00,JPY,High Impact Expected,Monetary Policy Statement,,,,
2025-03-18T19:25:00-07:00,JPY,High Impact Expected,BOJ Policy Rate,<0.50%,<0.50%,<0.50%,
2025-03-18T21:30:00-07:00,JPY,Low Impact Expected,Revised Industrial Production m/m,-1.1%,-1.1%,-1.1%,
2025-03-18T23:30:00-07:00,JPY,High Impact Expected,BOJ Press Conference,,,,
2025-03-19T03:00:00-07:00,EUR,Low Impact Expected,Final Core CPI y/y,2.6%,2.6%,2.6%,
2025-03-19T03:00:00-07:00,EUR,Low Impact Expected,Final CPI y/y,2.3%,2.4%,2.5%,
2025-03-19T03:33:00-07:00,EUR,Low Impact Expected,German 30-y Bond Auction,3.08|1.9,,2.70|2.5,
2025-03-19T07:30:00-07:00,USD,Low Impact Expected,Crude Oil Inventories,1.7M,0.8M,1.4M,
2025-03-19T11:00:00-07:00,USD,High Impact Expected,FOMC Economic Projections,,,,
2025-03-19T11:00:00-07:00,USD,High Impact Expected,FOMC Statement,,,,
2025-03-19T11:00:00-07:00,USD,High Impact Expected,Federal Funds Rate,4.50%,4.50%,4.50%,
2025-03-19T11:30:00-07:00,USD,High Impact Expected,FOMC Press Conference,,,,
2025-03-19T13:00:00-07:00,USD,Low Impact Expected,TIC Long-Term Purchases,-45.2B,101.1B,75.0B,
2025-03-19T14:45:00-07:00,NZD,High Impact Expected,GDP q/q,0.7%,0.4%,-1.1%,
2025-03-19T17:30:00-07:00,AUD,High Impact Expected,Employment Change,-52.8K,30.8K,30.5K,
2025-03-19T17:30:00-07:00,AUD,High Impact Expected,Unemployment Rate,4.1%,4.1%,4.1%,
2025-03-19T18:00:00-07:00,CNY,Medium Impact Expected,1-y Loan Prime Rate,3.10%,3.10%,3.10%,
2025-03-19T18:00:00-07:00,CNY,Medium Impact Expected,5-y Loan Prime Rate,3.60%,3.60%,3.60%,
2025-03-19T23:59:59-07:00,JPY,Non-Economic,Bank Holiday,,,,
2025-03-20T00:00:00-07:00,GBP,Low Impact Expected,Unemployment Rate,4.4%,4.4%,4.4%,
2025-03-20T00:00:00-07:00,GBP,High Impact Expected,Claimant Count Change,44.2K,7.9K,2.8K,
2025-03-20T00:00:00-07:00,GBP,Medium Impact Expected,Average Earnings Index 3m/y,5.8%,5.8%,6.1%,
2025-03-20T00:00:00-07:00,CHF,Low Impact Expected,Trade Balance,4.80B,5.01B,6.15B,
2025-03-20T00:00:00-07:00,EUR,Low Impact Expected,German PPI m/m,-0.2%,0.2%,-0.1%,
2025-03-20T01:00:00-07:00,EUR,Medium Impact Expected,ECB President Lagarde Speaks,,,,
2025-03-20T01:30:00-07:00,CHF,High Impact Expected,SNB Monetary Policy Assessment,,,,
2025-03-20T01:30:00-07:00,CHF,High Impact Expected,SNB Policy Rate,0.25%,0.25%,0.50%,
2025-03-20T02:00:00-07:00,CHF,High Impact Expected,SNB Press Conference,,,,
2025-03-20T02:00:00-07:00,EUR,Low Impact Expected,ECB Economic Bulletin,,,,
2025-03-20T02:40:00-07:00,EUR,Low Impact Expected,Spanish 10-y Bond Auction,3.38|1.5,,3.51|1.9,
2025-03-20T04:00:00-07:00,EUR,Low Impact Expected,German Buba Monthly Report,,,,
2025-03-20T05:00:00-07:00,GBP,High Impact Expected,Official Bank Rate,4.50%,4.50%,4.50%,
2025-03-20T05:00:00-07:00,GBP,High Impact Expected,Monetary Policy Summary,,,,
2025-03-20T05:00:00-07:00,GBP,High Impact Expected,MPC Official Bank Rate Votes,0-1-8,0-2-7,0-9-0,
2025-03-20T05:30:00-07:00,CAD,Low Impact Expected,IPPI m/m,0.4%,0.3%,1.4%,
2025-03-20T05:30:00-07:00,CAD,Low Impact Expected,RMPI m/m,0.3%,-0.3%,3.5%,
2025-03-20T05:30:00-07:00,USD,High Impact Expected,Unemployment Claims,223K,224K,221K,
2025-03-20T05:30:00-07:00,USD,Medium Impact Expected,Philly Fed Manufacturing Index,12.5,8.8,18.1,
2025-03-20T05:30:00-07:00,USD,Low Impact Expected,Current Account,-304B,-330B,-310B,
2025-03-20T07:00:00-07:00,USD,Medium Impact Expected,Existing Home Sales,4.26M,3.95M,4.09M,
2025-03-20T07:00:00-07:00,USD,Low Impact Expected,CB Leading Index m/m,-0.3%,-0.2%,-0.2%,
2025-03-20T07:30:00-07:00,USD,Low Impact Expected,Natural Gas Storage,9B,3B,-62B,
2025-03-20T07:40:00-07:00,USD,Medium Impact Expected,President Trump Speaks,,,,
2025-03-20T09:50:00-07:00,CAD,High Impact Expected,BOC Gov Macklem Speaks,,,,
2025-03-20T14:45:00-07:00,NZD,Low Impact Expected,Trade Balance,510M,-235M,-544M,
2025-03-20T16:30:00-07:00,JPY,Medium Impact Expected,National Core CPI y/y,3.0%,2.9%,3.2%,
2025-03-20T17:01:00-07:00,GBP,Low Impact Expected,GfK Consumer Confidence,-19,-20,-20,
2025-03-20T19:00:00-07:00,NZD,Low Impact Expected,Credit Card Spending y/y,0.9%,,1.3%,
2025-03-21T00:00:00-07:00,GBP,Low Impact Expected,Public Sector Net Borrowing,10.7B,7.0B,-13.3B,
2025-03-21T02:00:00-07:00,EUR,Low Impact Expected,Current Account,35.4B,35.0B,38.4B,
2025-03-21T04:00:00-07:00,GBP,Low Impact Expected,CBI Industrial Order Expectations,-29,-30,-28,
2025-03-21T05:30:00-07:00,CAD,High Impact Expected,Core Retail Sales m/m,0.2%,-0.1%,2.9%,
2025-03-21T05:30:00-07:00,CAD,High Impact Expected,Retail Sales m/m,-0.6%,-0.4%,2.6%,
2025-03-21T05:30:00-07:00,CAD,Low Impact Expected,NHPI m/m,0.1%,0.0%,-0.1%,
2025-03-21T06:05:00-07:00,USD,Low Impact Expected,FOMC Member Williams Speaks,,,,
2025-03-21T08:00:00-07:00,EUR,Low Impact Expected,Consumer Confidence,-15,-13,-14,
2025-03-23T15:00:00-07:00,AUD,Low Impact Expected,Flash Manufacturing PMI,52.6,,50.4,
2025-03-23T15:00:00-07:00,AUD,Low Impact Expected,Flash Services PMI,51.2,,50.8,
2025-03-23T17:30:00-07:00,JPY,Low Impact Expected,Flash Manufacturing PMI,48.3,49.2,49.0,
2025-03-24T01:15:00-07:00,EUR,High Impact Expected,French Flash Services PMI,46.6,46.3,45.3,
2025-03-24T01:15:00-07:00,EUR,High Impact Expected,French Flash Manufacturing PMI,48.9,46.2,45.8,
2025-03-24T01:30:00-07:00,EUR,High Impact Expected,German Flash Manufacturing PMI,48.3,47.1,46.5,
2025-03-24T01:30:00-07:00,EUR,High Impact Expected,German Flash Services PMI,50.2,52.3,51.1,
2025-03-24T02:00:00-07:00,EUR,Medium Impact Expected,Flash Manufacturing PMI,48.7,48.3,47.6,
2025-03-24T02:00:00-07:00,EUR,Medium Impact Expected,Flash Services PMI,50.4,51.2,50.6,
2025-03-24T02:30:00-07:00,GBP,High Impact Expected,Flash Manufacturing PMI,44.6,47.3,46.9,
2025-03-24T02:30:00-07:00,GBP,High Impact Expected,Flash Services PMI,53.2,51.2,51.0,
2025-03-24T06:45:00-07:00,USD,High Impact Expected,Flash Manufacturing PMI,49.8,51.9,52.7,
2025-03-24T06:45:00-07:00,USD,High Impact Expected,Flash Services PMI,54.3,51.2,51.0,
2025-03-24T10:45:00-07:00,USD,Low Impact Expected,FOMC Member Bostic Speaks,,,,
2025-03-24T11:00:00-07:00,GBP,High Impact Expected,BOE Gov Bailey Speaks,,,,
2025-03-24T11:30:00-07:00,USD,Medium Impact Expected,President Trump Speaks,,,,
2025-03-24T12:10:00-07:00,USD,Low Impact Expected,FOMC Member Barr Speaks,,,,
2025-03-24T16:10:00-07:00,AUD,Low Impact Expected,RBA Assist Gov Jones Speaks,,,,
2025-03-24T16:50:00-07:00,JPY,Low Impact Expected,Monetary Policy Meeting Minutes,,,,
2025-03-24T22:00:00-07:00,JPY,Low Impact Expected,BOJ Core CPI y/y,2.2%,2.2%,2.2%,
